TIME;ALT;LAT;LON;MASS;DYNPRESS;BEARING;HEADING;VERTSPEED;GROUNDSPEED;ANGMOMX;ANGMOMY;ANGMOMZ;ANGVELX;ANGVELY;ANGVELZ
00:06:04;75388.6443590494;-14.2371234893799;-76.7975997924805;0.0759543776512146;0;163.529205322266;4.84454631077824E-06;-891.645527185157;535.82308014523;-0.000895331264473498;1.64315424626693E-05;0.00236754841171205;0.00152793433517218;0.000627360597718507;0.00309781706891954
00:06:05;74475.2816414834;-14.2832221984863;-76.8032608032227;0.0759543776512146;0;163.515213012695;-4.40503356458066E-07;-899.100186106622;536.473750044941;-0.000895187957212329;1.64230841619428E-05;0.00236543128266931;0.00152748031541705;0.000626775901764631;0.00309497793205082
00:06:06;73554.3049417181;-14.3294467926025;-76.8088836669922;0.0759543776512146;0;163.501205444336;3.96534551327932E-06;-906.574526769532;537.13239584582;-0.000895367469638586;1.6418676750618E-05;0.00236555468291044;0.00152772886212915;0.000626941095106304;0.00309509015642107
00:06:07;72625.6940573778;-14.3757982254028;-76.8144760131836;0.0759543776512146;0;163.487243652344;1.76274079422001E-06;-914.068791726291;537.799101142526;-0.000895180623047054;1.63674612849718E-05;0.00236612907610834;0.00152738741599023;0.000628146925009787;0.00309562729671597
00:06:08;71689.4285381883;-14.4222774505615;-76.8200302124023;0.0759543776512146;0;163.473297119141;1.7631075479585E-06;-921.583226334482;538.473952197999;-0.000894248601980507;1.64678858709522E-05;0.00236697844229639;0.00152650848031044;0.000626254361122847;0.00309740379452705
00:06:09;70745.4876832281;-14.4688854217529;-76.8255462646484;0.0759543776512146;0;163.459320068359;4.40869456497239E-07;-929.118078910499;539.157034744932;-0.000895691569894552;1.6490783309564E-05;0.00236410740762949;0.00152822991367429;0.0006250457954593;0.00309346662834287
00:06:10;69793.8505374257;-14.5156259536743;-76.8310241699219;0.0759543776512146;1.19521324398977E-07;163.445343017578;2.20481138057949E-06;-936.673544912981;539.848408455487;-0.000896703451871872;1.64513585332315E-05;0.002367596141994;0.00152986904140562;0.000627208035439253;0.00309776444919407
00:06:11;68834.499064398;-14.5624990463257;-76.8364639282227;0.0759543776512146;4.34640693989691E-06;163.430206298828;-8.82111862665624E-07;-944.238933569158;540.542692435781;-0.00103139725979418;1.63943423103774E-05;0.00279110483825207;0.00175905565265566;0.0007955317851156;0.00364126497879624
00:06:12;67867.4360258529;-14.6095056533813;-76.8418655395508;0.0759543776512146;1.42319199319851E-05;163.404266357422;-8.82300128068891E-07;-951.78300420205;541.224960310609;-0.0017645905027166;1.62222968356218E-05;0.00504785915836692;0.00300086522474885;0.00169202929828316;0.00653618946671486
00:06:13;66892.6891149041;-14.656644821167;-76.8472290039063;0.0759543776512146;2.92366797535053E-05;163.347244262695;4.41244822013687E-07;-959.281738084454;541.884922208882;-0.0036554909311235;1.59845840244088E-05;0.0106974355876446;0.00618312787264585;0.00394158344715834;0.0137769477441907
